ClientID,Years_In_Business,Annual_Revenue_INR_Cr,Loan_Outstanding_INR_Cr,Debt_to_Equity_Ratio,Interest_Coverage_Ratio,Current_Ratio,DPD_Instances_Last_12M,Credit_Rating_Score,New_Loan_Requests_Last_2Y,Collateral_Coverage_Pct,Business_Sector,Company_Size,Loan_Type,Repayment_Track,Geographic_Region
TAC013950,14.61,580.16,274.5,4.98,7.66,2.37,4.0,3.88,4,300.0,Infrastructure,Large,Term Loan,Satisfactory,North
TAC010229,9.28,517.02,318.97,2.59,9.47,0.3,0.0,2.13,6,247.3,Services,Small,Project Finance,Satisfactory,East
TAC012122,1.0,409.47,151.19,7.28,10.83,3.06,8.0,10.0,2,95.84,IT,Large,Project Finance,NPA,West
TAC000993,40.0,3378.09,246.92,4.39,10.78,2.73,0.0,5.89,0,93.55,Services,Large,Working Capital,Watchlist,North
TAC018417,24.47,3324.38,251.3,1.61,13.38,1.59,4.0,10.0,3,116.47,Retail,Small,Project Finance,Excellent,North
TAC002081,2.02,643.9,169.11,5.35,8.73,0.3,11.0,4.92,0,126.42,Manufacturing,Small,Working Capital,Excellent,Central
TAC014087,22.18,3401.32,174.76,3.76,13.71,2.46,6.0,6.5,1,127.94,IT,Medium,CC/OD,Good,North
TAC012288,15.18,3385.08,288.18,6.49,12.41,1.44,0.0,8.79,5,156.92,FMCG,Medium,Project Finance,Good,Central
TAC015267,1.0,378.78,119.0,5.49,9.53,1.94,10.0,9.0,3,168.52,Infrastructure,Micro,Term Loan,Satisfactory,North
TAC010146,6.97,3216.19,311.52,3.87,14.71,1.04,4.0,7.89,4,84.01,FMCG,Small,CC/OD,Excellent,North
TAC008589,13.2,701.01,324.28,5.71,3.02,1.78,0.0,3.4,3,265.31,Manufacturing,Large,Project Finance,Watchlist,East
TAC007247,1.0,645.07,138.03,7.4,13.61,1.15,10.0,9.78,0,107.85,Infrastructure,Small,Term Loan,Good,West
TAC017433,15.15,3614.58,241.86,3.63,11.33,1.64,3.0,8.8,1,160.27,Infrastructure,Medium,CC/OD,Watchlist,West
TAC018098,14.07,3423.77,220.38,5.51,13.89,1.79,0.0,8.43,0,132.43,IT,Large,CC/OD,Good,South
TAC000584,6.01,637.1,99.62,5.77,6.29,1.54,10.0,10.0,1,192.82,Services,Micro,Working Capital,Satisfactory,North
TAC002649,26.05,708.57,301.43,4.86,3.81,1.89,2.0,3.0,2,211.9,Manufacturing,Small,Working Capital,Excellent,East
TAC003555,17.24,3397.59,266.98,,16.89,2.78,0.0,10.0,5,101.01,FMCG,Small,Equipment Finance,NPA,Central
TAC003953,20.15,328.71,152.9,3.2,7.49,2.78,12.0,9.15,0,258.54,IT,Micro,Equipment Finance,Good,North
TAC017918,1.0,714.8,199.28,5.16,11.4,1.92,12.0,8.85,1,154.08,Healthcare,Medium,Project Finance,Good,West
TAC016686,11.36,486.13,298.02,8.83,5.57,1.27,1.0,6.58,5,234.42,IT,Large,Working Capital,Excellent,South
TAC007250,10.22,3605.45,237.03,3.12,,2.62,2.0,6.95,3,67.93,Manufacturing,Medium,Equipment Finance,Watchlist,East
TAC015330,18.0,3224.34,253.49,4.5,12.18,1.59,2.0,7.93,3,181.97,Manufacturing,Medium,Working Capital,Good,South
TAC015919,1.0,671.8,107.23,1.07,9.25,2.14,9.0,8.41,2,174.17,Manufacturing,Small,CC/OD,Watchlist,North
TAC017592,21.12,137.41,320.32,3.02,3.41,1.71,3.0,3.42,6,300.0,Healthcare,Large,Project Finance,,West
TAC003917,2.48,506.85,128.87,6.56,11.5,1.37,10.0,6.14,3,121.32,FMCG,Medium,Term Loan,Good,East
TAC015524,5.0,727.71,119.41,4.63,6.35,1.67,12.0,9.11,4,216.83,Services,Large,Term Loan,Satisfactory,North
TAC007004,10.86,617.58,102.4,3.35,2.46,1.81,6.0,6.58,1,187.05,Real Estate,Medium,CC/OD,Good,North
TAC009822,3.31,577.64,165.14,7.18,11.42,1.76,9.0,8.96,3,108.68,Healthcare,Medium,Term Loan,Good,North
TAC012157,1.17,575.94,110.14,4.63,14.95,1.92,8.0,10.0,3,122.58,Infrastructure,Small,Working Capital,Good,East
TAC006353,13.39,3422.24,194.41,5.02,14.62,1.49,2.0,7.52,3,50.0,Manufacturing,Medium,CC/OD,Excellent,East
TAC018338,7.71,501.91,291.82,5.72,4.55,2.31,3.0,4.54,3,176.46,Manufacturing,Small,CC/OD,Satisfactory,South
TAC002598,5.29,706.69,110.01,,9.14,1.23,8.0,7.11,5,241.36,Retail,Micro,Term Loan,Satisfactory,North
TAC010611,1.0,830.45,113.48,1.69,14.49,2.89,9.0,10.0,0,143.83,Manufacturing,Small,Equipment Finance,Good,West
TAC018751,1.0,608.41,97.39,3.88,9.64,0.62,8.0,7.88,3,168.13,Manufacturing,Small,Term Loan,Excellent,South
TAC018686,29.27,2355.79,29.85,7.21,10.24,0.3,7.0,2.12,4,229.08,Manufacturing,Large,Term Loan,Excellent,East
TAC006666,19.7,1894.25,45.9,7.6,8.8,0.7,4.0,5.04,5,148.6,Real Estate,Micro,CC/OD,Good,West
TAC004029,7.13,311.2,342.97,6.99,6.03,0.3,2.0,3.16,6,238.68,Manufacturing,Micro,Term Loan,Good,Central
TAC017861,20.63,3224.67,251.25,2.98,13.29,2.12,0.0,5.2,2,62.56,Manufacturing,Medium,Working Capital,Watchlist,South
TAC015295,8.97,3306.84,247.21,2.29,11.62,1.44,1.0,8.58,2,61.09,Services,Micro,Term Loan,Good,Central
TAC011610,10.25,3154.8,261.39,2.47,7.25,1.65,0.0,9.75,1,122.27,Retail,Large,Equipment Finance,NPA,West
TAC016973,30.79,500.71,64.53,6.81,5.6,1.47,0.0,6.2,1,133.36,Infrastructure,Micro,Equipment Finance,Watchlist,West
TAC001339,2.35,3328.59,250.6,4.35,13.89,2.29,1.0,7.74,5,63.13,Retail,Micro,Working Capital,Good,West
TAC004181,1.0,648.64,293.91,6.62,1.89,1.35,2.0,2.92,6,209.95,Services,Medium,Term Loan,Good,East
TAC010158,32.8,3292.15,223.73,6.29,12.06,0.75,4.0,7.19,5,61.7,IT,Medium,Term Loan,Excellent,North
TAC006398,39.51,2960.76,229.08,5.57,16.49,2.23,1.0,9.25,0,50.0,Healthcare,Medium,Term Loan,Satisfactory,East
TAC001797,3.93,459.28,87.87,4.77,11.91,1.46,8.0,10.0,3,135.06,Healthcare,Small,Equipment Finance,Good,South
TAC018219,10.59,3334.39,276.57,4.92,11.78,1.36,0.0,9.73,2,125.45,Real Estate,Medium,Working Capital,Satisfactory,West
TAC002066,18.98,2141.98,26.76,8.37,1.59,1.42,6.0,5.79,6,130.6,Infrastructure,Small,Term Loan,Good,Central
TAC007009,8.17,540.27,93.6,6.47,10.88,3.57,12.0,8.77,1,87.76,Infrastructure,Large,Term Loan,Excellent,North
TAC003789,1.0,423.8,183.92,5.55,8.14,1.52,9.0,8.3,0,205.25,Manufacturing,Medium,Working Capital,Good,East
TAC016531,18.42,3318.35,193.23,6.33,19.46,2.71,1.0,9.83,1,94.31,Infrastructure,Small,Term Loan,Excellent,South
TAC016491,1.0,723.23,94.24,5.42,5.65,1.55,11.0,10.0,1,71.06,IT,Medium,Project Finance,Excellent,West
TAC014257,20.42,218.09,147.34,,14.18,1.68,,9.42,2,83.4,Infrastructure,Large,Term Loan,Satisfactory,North
TAC002980,29.62,3275.7,209.05,1.58,13.52,1.01,2.0,6.47,0,132.06,IT,Large,Equipment Finance,Good,East
TAC017101,15.45,510.82,137.49,6.04,4.09,1.32,4.0,9.66,5,72.82,Services,Micro,Working Capital,Excellent,North
TAC007677,38.12,1748.77,0.1,7.28,6.63,1.75,8.0,5.0,2,220.57,Services,Medium,Project Finance,Good,East
TAC000355,38.22,1849.28,0.1,5.85,2.68,1.9,0.0,3.98,5,189.22,Real Estate,Small,Term Loan,Excellent,East
TAC015397,1.0,838.6,120.67,7.41,9.34,2.54,8.0,8.86,2,133.64,Infrastructure,Large,CC/OD,Good,West
TAC008447,5.05,779.4,131.61,2.69,6.54,3.17,10.0,10.0,1,50.0,Infrastructure,Small,Working Capital,Excellent,West
TAC005772,19.46,775.55,111.41,5.89,3.78,1.84,,9.29,0,197.98,IT,Large,Term Loan,Good,North
TAC010836,18.69,1975.27,104.08,8.21,1.64,1.04,7.0,4.88,1,72.61,Manufacturing,Small,Project Finance,Good,North
TAC002333,9.22,434.98,168.82,4.94,12.09,2.01,9.0,5.92,0,85.49,Manufacturing,Micro,Term Loan,Good,Central
TAC010287,28.77,739.58,74.7,7.7,4.57,0.7,4.0,6.29,0,112.58,Retail,Small,CC/OD,Good,East
TAC003896,30.12,3175.58,232.46,6.38,,1.98,5.0,3.98,0,50.0,Manufacturing,Medium,Working Capital,Good,South
TAC010276,10.49,837.68,289.93,6.89,1.02,1.25,1.0,3.78,6,300.0,Healthcare,Micro,Equipment Finance,Satisfactory,South
TAC012791,9.88,636.39,128.21,4.69,12.52,1.96,11.0,10.0,2,236.52,Manufacturing,Small,Working Capital,Watchlist,South
TAC012109,28.89,297.67,86.29,5.44,1.44,3.26,2.0,1.0,1,87.83,Retail,Small,CC/OD,Good,North
TAC009398,3.58,712.24,156.01,2.71,6.85,4.0,8.0,7.68,8,50.0,Infrastructure,Micro,Working Capital,Satisfactory,West
TAC005245,34.35,2930.18,216.82,3.19,16.14,1.57,2.0,5.64,1,80.63,Services,Micro,Term Loan,Watchlist,North
TAC014219,18.73,2102.04,22.03,5.84,4.26,0.35,3.0,8.02,4,165.44,Services,Large,CC/OD,Good,Central
TAC013055,30.52,1820.48,49.96,3.71,4.24,1.4,5.0,7.46,0,122.95,Retail,Medium,CC/OD,Excellent,Central
TAC017772,40.0,2058.64,71.84,7.76,4.72,1.53,2.0,4.68,4,115.57,FMCG,Micro,Working Capital,Satisfactory,West
TAC008527,17.48,3294.77,237.8,4.68,10.49,1.77,0.0,9.21,2,65.51,Healthcare,Small,Equipment Finance,Watchlist,North
TAC013988,1.0,784.39,89.57,5.67,6.16,1.63,9.0,10.0,3,187.24,Manufacturing,Medium,Term Loan,Satisfactory,Central
TAC009110,22.19,3275.18,264.8,2.69,12.83,0.85,5.0,8.94,5,123.84,Healthcare,Medium,Term Loan,Watchlist,South
TAC003712,6.97,485.68,129.24,2.58,9.52,1.08,10.0,10.0,2,113.77,Manufacturing,Medium,Working Capital,Good,South
TAC007588,4.37,555.68,143.17,7.38,11.61,0.72,11.0,9.8,6,139.63,Healthcare,Micro,Working Capital,,North
TAC004254,16.39,344.75,83.99,3.06,6.78,0.78,11.0,10.0,1,143.25,Services,Small,CC/OD,Good,East
TAC009220,32.74,1852.27,78.38,6.22,,2.99,6.0,5.85,5,62.88,Services,Micro,Project Finance,Good,North
TAC006995,1.0,583.66,65.82,2.91,3.62,2.37,10.0,9.15,5,192.54,Real Estate,Large,Term Loan,Good,North
TAC010941,3.0,2968.36,273.66,2.99,7.91,1.65,3.0,8.98,1,105.95,Manufacturing,Small,Working Capital,Good,East
TAC016745,9.23,628.04,116.05,,7.91,2.86,9.0,8.63,7,182.66,Retail,Small,Equipment Finance,Watchlist,Central
TAC001454,24.69,3320.11,181.91,2.0,12.27,3.12,1.0,10.0,5,50.0,Manufacturing,Micro,Project Finance,NPA,North
TAC000514,20.21,3468.52,230.15,5.72,9.19,1.31,0.0,4.23,1,50.0,Manufacturing,Medium,Term Loan,Satisfactory,Central
TAC010313,18.41,3077.69,229.57,4.96,15.95,1.75,3.0,8.3,0,70.03,Real Estate,Micro,Project Finance,Good,Central
TAC002569,19.47,3936.12,225.93,2.6,12.29,3.12,1.0,6.27,2,98.08,Real Estate,Micro,Working Capital,Excellent,East
TAC000776,15.84,3613.84,239.1,3.74,12.44,1.27,2.0,7.47,3,50.0,IT,Large,Working Capital,Satisfactory,East
TAC006272,5.55,881.29,272.78,3.96,5.66,1.37,4.0,4.35,1,260.87,IT,Small,Equipment Finance,Good,South
TAC017003,26.51,3532.79,280.09,4.0,13.71,1.7,0.0,6.5,5,148.73,Manufacturing,Micro,Equipment Finance,Satisfactory,Central
TAC013426,3.9,595.86,113.96,5.68,9.39,1.29,6.0,6.65,3,135.21,Retail,Medium,Equipment Finance,Satisfactory,East
TAC013670,30.44,1725.67,53.26,,5.85,1.6,7.0,1.6,5,118.92,Manufacturing,Small,Equipment Finance,Satisfactory,Central
TAC000274,6.6,265.07,149.52,5.59,3.91,2.21,12.0,10.0,3,178.61,Retail,Small,CC/OD,Good,Central
TAC007229,37.34,980.17,339.35,3.96,5.74,2.02,,6.05,3,300.0,Retail,Medium,Term Loan,Good,East
TAC006662,13.9,3614.19,233.44,2.93,10.1,1.41,2.0,9.8,0,92.81,Manufacturing,Small,Working Capital,Good,South
TAC017078,29.59,1743.66,68.23,8.7,4.37,1.81,4.0,6.29,6,155.46,Manufacturing,Large,Working Capital,Good,West
TAC007345,31.48,3807.21,262.15,4.24,9.72,1.33,5.0,7.41,4,123.85,Manufacturing,Medium,CC/OD,Satisfactory,West
TAC008864,10.81,3484.06,257.94,6.27,12.87,1.8,3.0,3.9,1,87.53,Retail,Small,Term Loan,Good,North
TAC018005,36.09,1983.97,28.96,6.56,5.73,1.32,9.0,3.31,1,144.23,Healthcare,Medium,Project Finance,Good,West
TAC017445,25.15,1516.07,36.62,,,1.52,4.0,4.0,3,127.9,Manufacturing,Small,Term Loan,Good,South
TAC000575,18.17,587.57,108.23,,,1.67,10.0,7.16,0,146.68,Manufacturing,Small,Working Capital,Satisfactory,North
TAC003264,23.17,3397.82,213.07,2.11,7.25,2.17,4.0,8.9,0,86.24,Retail,Small,Working Capital,Satisfactory,East
TAC009096,8.86,604.29,88.71,2.93,9.12,1.42,8.0,10.0,3,209.23,Manufacturing,Medium,Term Loan,Good,South
TAC001359,12.33,3531.64,247.68,5.94,13.47,2.65,0.0,5.73,2,50.0,Manufacturing,Small,Working Capital,Good,North
TAC011824,29.85,1839.18,0.1,5.15,5.97,1.72,8.0,1.49,5,173.85,Retail,Small,Working Capital,Satisfactory,Central
TAC007862,13.15,757.7,106.3,5.91,7.53,1.85,11.0,7.31,2,181.05,Manufacturing,Medium,Term Loan,Satisfactory,East
TAC013627,29.73,3259.68,205.69,3.06,17.82,2.28,3.0,10.0,2,77.69,Retail,Small,Working Capital,NPA,East
TAC017583,10.54,1824.04,0.1,7.38,4.12,1.6,5.0,5.73,4,133.71,IT,Large,Working Capital,Excellent,West
TAC012463,20.26,3583.24,210.5,1.38,,2.37,2.0,7.59,4,166.9,Services,Small,CC/OD,Satisfactory,North
TAC000552,3.83,443.09,103.34,3.89,14.26,2.13,8.0,10.0,0,189.14,Manufacturing,Medium,Project Finance,Good,East
TAC016439,1.0,404.38,137.74,8.23,10.43,2.55,7.0,10.0,4,153.34,Real Estate,Large,Equipment Finance,Good,Central
TAC008418,1.0,411.17,149.54,4.58,7.53,1.81,8.0,6.17,2,238.68,Manufacturing,Medium,Working Capital,Good,North
TAC008866,26.53,189.24,85.05,8.69,2.37,1.27,0.0,4.25,1,230.66,Real Estate,Medium,Term Loan,Watchlist,Central
TAC012801,1.0,388.79,104.08,5.85,12.23,2.41,10.0,8.92,5,175.86,Real Estate,Micro,Equipment Finance,Watchlist,North
TAC018229,11.87,468.59,49.91,4.12,8.75,0.77,12.0,10.0,6,180.4,Manufacturing,Micro,Equipment Finance,Satisfactory,North
TAC017155,11.5,712.24,327.61,5.77,1.36,0.3,5.0,3.79,7,225.68,Manufacturing,Large,Term Loan,Good,Central
TAC011265,24.56,1814.58,0.1,6.86,7.2,1.79,5.0,6.1,0,126.44,Infrastructure,Small,Working Capital,Satisfactory,West
TAC003660,1.0,303.46,79.4,3.1,8.24,1.25,11.0,9.59,1,205.15,IT,Small,Project Finance,Good,South
TAC001912,17.87,736.62,312.97,5.77,7.4,2.09,4.0,5.46,3,216.4,Manufacturing,Small,Term Loan,Good,North
TAC004342,17.19,3217.72,208.36,4.3,15.34,1.32,0.0,10.0,1,99.73,Real Estate,Large,Term Loan,Good,West
TAC009740,22.26,736.2,291.09,3.38,1.63,3.14,4.0,5.83,5,295.45,IT,Small,Term Loan,Excellent,North
TAC016158,36.39,2176.46,49.53,10.0,5.33,2.15,6.0,7.8,1,244.8,Retail,Medium,Equipment Finance,Good,North
TAC012544,5.12,610.22,145.55,,9.31,1.72,10.0,5.43,5,90.86,FMCG,Large,Project Finance,Satisfactory,East
TAC005769,25.96,414.84,329.66,3.32,6.24,1.91,3.0,9.99,4,216.34,IT,Small,Term Loan,Good,East
TAC005357,24.71,203.2,342.89,6.91,6.95,0.99,3.0,1.45,4,158.51,Healthcare,Medium,Term Loan,Watchlist,North
TAC012351,1.0,873.45,103.01,6.28,9.66,1.63,10.0,8.27,4,209.74,Manufacturing,Small,CC/OD,Good,North
TAC012370,21.14,157.45,48.7,6.87,0.5,0.57,0.0,2.22,1,164.18,IT,Large,Working Capital,Excellent,West
TAC011723,17.77,411.1,297.05,5.76,6.2,0.3,5.0,5.12,6,300.0,Real Estate,Medium,Working Capital,Satisfactory,East
TAC001824,6.51,454.87,120.27,5.58,6.32,2.38,9.0,7.25,3,50.0,Services,Large,Working Capital,Satisfactory,West
TAC016764,30.38,3585.54,256.51,2.99,13.01,1.96,0.0,7.4,3,66.23,Real Estate,Small,Project Finance,Good,Central
TAC009147,1.0,91.77,122.47,8.06,6.93,1.06,6.0,10.0,2,211.23,FMCG,Medium,Equipment Finance,Satisfactory,West
TAC011930,22.27,782.15,250.58,6.81,2.05,1.26,0.0,7.78,7,268.96,Infrastructure,Medium,Working Capital,Good,West
TAC018386,19.45,3435.21,216.04,5.67,5.83,2.17,0.0,6.95,1,50.0,Services,Medium,Term Loan,Excellent,East
TAC000989,8.99,654.28,377.89,6.61,5.47,0.3,3.0,6.11,6,221.43,Manufacturing,Small,Term Loan,Satisfactory,South
TAC008317,40.0,1936.13,0.1,,4.63,1.22,4.0,4.1,5,50.0,Retail,Micro,Term Loan,Watchlist,West
TAC006377,31.86,2058.81,23.32,9.47,10.73,2.23,6.0,2.59,2,159.32,FMCG,Micro,Equipment Finance,Good,West
TAC001603,34.96,2396.62,0.1,5.8,9.26,1.74,5.0,4.67,3,172.59,IT,Large,Term Loan,Good,East
TAC009369,29.13,3372.14,271.31,3.8,12.92,2.69,1.0,8.58,2,79.43,Infrastructure,Small,Equipment Finance,Satisfactory,East
TAC011768,1.0,269.95,98.27,4.75,,1.69,6.0,10.0,2,255.45,Real Estate,Small,Equipment Finance,Satisfactory,Central
TAC007519,29.78,533.76,117.55,9.19,9.83,0.97,0.0,2.56,1,218.71,Real Estate,Small,Working Capital,Excellent,West
TAC000379,22.75,3450.97,219.76,4.79,13.44,1.84,0.0,8.13,4,164.04,Manufacturing,Small,CC/OD,Good,Central
TAC008093,10.4,619.32,283.12,7.29,9.52,0.3,3.0,3.13,4,244.68,FMCG,Large,Working Capital,Good,North
TAC007318,6.27,502.8,178.41,7.43,9.53,1.18,8.0,9.78,1,176.56,Services,Medium,Equipment Finance,Excellent,North
TAC006888,1.0,632.72,157.42,5.6,4.39,1.78,10.0,7.62,2,159.63,Retail,Small,Project Finance,Excellent,West
TAC008345,28.21,2141.39,32.2,6.36,8.79,0.3,8.0,5.22,0,243.4,Retail,Large,Project Finance,NPA,East
TAC009222,3.14,273.93,114.72,5.38,11.12,2.06,,10.0,3,183.6,Services,Micro,Equipment Finance,Satisfactory,North
TAC012373,11.69,642.97,78.75,3.14,15.11,0.96,7.0,6.36,4,129.25,Manufacturing,Micro,Equipment Finance,Watchlist,Central
TAC015805,25.32,3435.03,218.82,3.19,13.71,2.3,0.0,8.43,3,240.98,Services,Large,Equipment Finance,NPA,West
TAC006543,20.13,3744.35,190.55,1.72,9.81,1.1,3.0,6.7,4,50.0,Retail,Micro,CC/OD,Good,South
TAC002751,1.0,263.99,113.95,3.67,9.99,1.53,7.0,8.36,5,142.59,Healthcare,Medium,Equipment Finance,,South
TAC004366,6.94,663.75,124.73,6.75,14.27,0.3,9.0,7.76,2,50.0,Services,Medium,Term Loan,,East
TAC015079,2.25,204.91,140.45,5.01,8.14,1.15,11.0,8.53,0,128.64,Real Estate,Medium,Working Capital,Excellent,West
TAC010394,7.31,3339.12,210.43,2.95,20.0,3.42,0.0,7.78,6,186.65,Retail,Small,Working Capital,Excellent,West
TAC013683,25.49,2161.57,41.26,4.49,8.06,0.63,6.0,5.72,6,155.73,Retail,Large,Working Capital,Watchlist,East
TAC007273,5.96,660.48,304.83,7.09,4.94,0.74,2.0,2.44,7,211.38,Healthcare,Large,CC/OD,Watchlist,East
TAC016682,9.25,3375.36,199.77,7.34,12.28,1.1,0.0,10.0,3,50.0,Healthcare,Small,Term Loan,Satisfactory,North
TAC015272,7.82,3440.37,221.29,2.33,15.91,0.3,0.0,8.93,2,62.48,Retail,Large,Term Loan,Good,West
TAC017415,16.55,443.35,110.42,4.46,5.08,1.75,6.0,8.55,3,137.62,Manufacturing,Micro,Project Finance,Watchlist,South
TAC002266,1.0,255.93,100.48,3.77,7.29,2.74,8.0,7.38,0,274.72,Services,Micro,Term Loan,Good,West
TAC000049,16.87,597.36,98.88,4.16,14.96,0.81,8.0,6.1,1,173.8,Retail,Micro,Working Capital,Watchlist,East
TAC015762,7.64,395.34,113.84,4.92,13.31,1.02,9.0,7.43,2,91.55,Retail,Small,Term Loan,Excellent,South
TAC008122,1.0,441.12,131.08,4.21,4.73,2.88,10.0,6.94,3,248.16,IT,Micro,Working Capital,Watchlist,North
TAC003725,4.32,495.1,148.94,5.37,8.38,3.56,9.0,9.28,0,160.79,Services,Large,Equipment Finance,Good,North
TAC017735,26.91,3563.35,248.16,3.34,13.69,0.91,0.0,6.06,2,108.3,Real Estate,Large,Working Capital,Good,Central
TAC011639,19.73,513.57,62.98,5.02,0.58,1.72,3.0,7.85,2,264.96,IT,Small,Term Loan,Good,West
TAC002614,4.68,3388.97,254.85,4.05,4.02,2.17,1.0,8.7,2,129.08,Infrastructure,Medium,Working Capital,Excellent,Central
TAC003429,11.22,868.6,85.21,2.97,3.91,1.3,9.0,8.35,3,202.27,Services,Medium,Working Capital,Good,West
TAC007578,21.28,3491.13,241.36,5.85,11.35,2.01,,5.66,0,65.63,Healthcare,Large,Working Capital,Good,North
TAC003694,26.24,3498.32,233.52,4.45,6.04,2.85,3.0,9.45,0,50.0,Healthcare,Medium,Equipment Finance,NPA,West
TAC015607,2.76,571.84,164.94,4.71,11.2,0.98,7.0,10.0,0,75.78,FMCG,Medium,Term Loan,Satisfactory,East
TAC009251,7.51,3468.42,232.75,2.17,16.11,1.64,2.0,6.82,5,51.63,IT,Large,Term Loan,Watchlist,North
TAC018537,22.13,3433.99,248.14,5.34,10.61,2.3,3.0,9.06,2,52.98,Real Estate,Medium,CC/OD,Good,North
TAC010383,16.55,433.85,284.92,6.23,9.31,0.76,4.0,4.43,4,200.24,Manufacturing,Micro,Project Finance,Satisfactory,Central
TAC000023,6.7,189.08,142.04,4.2,5.89,2.79,11.0,7.97,0,103.35,Retail,Medium,Term Loan,Good,West
TAC017094,19.3,1991.33,42.02,6.33,6.36,1.2,6.0,4.81,1,258.67,Manufacturing,Medium,Project Finance,NPA,North
TAC018411,30.62,2003.26,0.1,7.43,8.67,1.04,4.0,6.41,0,173.47,Retail,Small,Project Finance,Excellent,North
TAC018169,8.15,863.14,128.24,6.18,10.74,1.14,10.0,9.31,1,121.82,Real Estate,Small,CC/OD,NPA,Central
TAC006274,2.98,676.75,52.35,,0.5,0.73,1.0,5.96,4,139.41,Manufacturing,Small,Term Loan,Satisfactory,East
TAC012346,5.46,152.16,126.63,5.08,4.4,1.74,10.0,10.0,3,92.19,Retail,Large,Term Loan,,East
TAC004557,13.95,1.0,333.95,7.12,6.65,1.01,0.0,3.76,8,275.3,IT,Micro,Working Capital,Excellent,East
TAC000554,16.28,3537.47,255.2,4.45,13.78,2.04,0.0,5.43,2,116.64,Services,Large,Term Loan,Good,South
TAC009306,38.11,1614.86,0.1,5.75,10.25,1.64,8.0,8.53,1,155.61,Services,Medium,Working Capital,Excellent,Central
TAC013431,1.45,390.02,116.53,4.29,10.95,1.75,7.0,10.0,4,219.26,Services,Medium,CC/OD,Satisfactory,Central
TAC017545,19.14,582.23,104.6,4.52,6.41,2.4,9.0,10.0,2,139.66,Services,Large,CC/OD,Excellent,Central
TAC004214,5.69,3357.12,212.21,3.5,11.75,2.72,4.0,6.28,4,54.28,Real Estate,Small,Working Capital,Good,West
TAC015059,33.5,1986.58,13.62,4.82,3.96,0.7,4.0,5.02,5,129.26,Real Estate,Micro,CC/OD,Good,East
TAC002191,1.0,631.9,89.05,2.99,13.38,1.07,10.0,9.13,3,134.5,Services,Medium,Working Capital,NPA,North
TAC008318,7.05,3363.39,223.05,4.21,9.55,2.16,0.0,7.42,5,50.0,FMCG,Medium,Working Capital,Watchlist,West
TAC008018,8.39,583.43,291.38,6.02,5.0,1.86,2.0,4.02,4,300.0,Retail,Micro,Term Loan,NPA,North
TAC005993,1.0,363.2,125.51,5.47,7.15,2.35,9.0,10.0,3,239.52,Real Estate,Small,Working Capital,Good,Central
TAC000740,12.38,361.21,118.2,4.49,5.4,2.52,,10.0,0,73.18,Manufacturing,Micro,Term Loan,Good,Central
TAC009820,11.18,338.96,296.97,8.66,8.18,0.39,0.0,4.23,4,154.46,Services,Large,Project Finance,Satisfactory,South
TAC014394,11.32,340.51,110.36,4.72,11.79,1.09,8.0,10.0,1,183.24,Real Estate,Medium,Working Capital,Good,West
TAC011393,1.11,587.39,158.47,6.2,,1.21,,10.0,0,149.19,Real Estate,Large,Project Finance,Satisfactory,West
TAC006646,11.27,338.09,317.93,4.47,6.44,1.19,2.0,3.34,5,50.0,Services,Medium,Term Loan,Watchlist,West
TAC017810,11.15,505.12,79.17,5.48,7.45,2.4,10.0,8.15,1,91.89,Services,Small,Equipment Finance,Excellent,West
TAC006128,1.0,480.32,66.03,5.91,7.13,1.95,9.0,7.29,5,213.84,Services,Small,Working Capital,Satisfactory,East
TAC005543,19.08,2027.63,13.15,6.61,8.18,1.07,8.0,4.25,2,130.37,Retail,Micro,CC/OD,Excellent,North
TAC016507,4.73,201.86,149.02,4.73,6.87,3.47,9.0,10.0,0,175.82,Services,Micro,Working Capital,Satisfactory,South
TAC000824,6.0,206.76,328.45,,4.27,1.41,0.0,6.95,5,265.66,Healthcare,Medium,Project Finance,Good,East
TAC000985,1.0,441.15,144.47,4.12,8.08,1.66,10.0,10.0,3,216.92,Retail,Medium,Working Capital,Watchlist,West
TAC002319,11.42,487.21,174.59,4.79,7.44,1.9,12.0,7.62,3,90.45,IT,Medium,Equipment Finance,Good,West
TAC016431,18.27,627.98,292.1,5.39,5.5,0.92,5.0,3.54,4,220.97,Services,Large,Term Loan,Excellent,East
TAC014064,7.12,615.05,141.92,5.17,8.33,1.43,7.0,10.0,1,195.28,Services,Large,Working Capital,Good,South
TAC011370,1.0,756.01,95.33,4.87,10.47,2.02,7.0,10.0,2,258.94,Manufacturing,Large,Project Finance,Watchlist,East
TAC006175,20.97,3288.68,281.73,6.19,12.76,1.92,5.0,9.53,4,50.0,Retail,Medium,Working Capital,Satisfactory,East
TAC007985,1.0,497.62,99.27,3.47,16.77,2.5,7.0,9.23,2,149.43,Services,Medium,CC/OD,Good,North
TAC004832,5.25,526.85,76.92,8.57,13.24,0.82,10.0,8.89,2,212.21,Manufacturing,Large,CC/OD,Satisfactory,North
TAC002385,2.48,512.93,159.39,5.36,9.96,2.74,7.0,10.0,4,190.6,Services,Large,Term Loan,Good,West
TAC017803,4.21,691.83,138.61,3.9,15.63,2.95,10.0,7.51,3,146.32,Services,Micro,Working Capital,Excellent,West
TAC015255,6.08,3345.44,219.89,1.94,10.27,1.57,1.0,5.82,4,50.0,Retail,Medium,CC/OD,,South
